datetimeAt,invno,dckw,ackw,dayTotal,wind_spd,temp,pres,ts
2021-12-02 21:00:00,3,1.874244632988945e-39,0.0,87.9,0.5,-1.0,1013.6,1638446400.0
2021-12-02 22:00:00,1,1.882834121738972e-39,0.0,88.0,1.0,-0.9,1013.6,1638450000.0
2021-12-02 22:00:00,4,1.882312345453184e-39,0.0,90.6,1.0,-0.9,1013.6,1638450000.0
2021-12-02 22:00:00,5,1.876146094111544e-39,0.0,91.4,1.0,-0.9,1013.6,1638450000.0
2021-12-02 22:00:00,2,1.8747554679363237e-39,0.0,87.0,1.0,-0.9,1013.6,1638450000.0
2021-12-02 22:00:00,3,1.874244632988945e-39,0.0,87.9,1.0,-0.9,1013.6,1638450000.0
2021-12-02 23:00:00,1,1.882834121738972e-39,0.0,88.0,0.5,-1.9,1012.6,1638453600.0
2021-12-02 23:00:00,4,1.882312345453184e-39,0.0,90.6,0.5,-1.9,1012.6,1638453600.0
2021-12-02 23:00:00,5,1.876146094111544e-39,0.0,91.4,0.5,-1.9,1012.6,1638453600.0
2021-12-02 23:00:00,2,1.8747554679363237e-39,0.0,87.0,0.5,-1.9,1012.6,1638453600.0
2021-12-02 23:00:00,3,1.874244632988945e-39,0.0,87.9,0.5,-1.9,1012.6,1638453600.0
2021-12-03 00:00:00,1,0.0,0.0,0.0,1.0,-2.2,1012.6,1638457200.0
2021-12-03 00:00:00,4,0.0,0.0,0.0,1.0,-2.2,1012.6,1638457200.0
2021-12-03 00:00:00,5,0.0,0.0,0.0,1.0,-2.2,1012.6,1638457200.0
2021-12-03 00:00:00,2,0.0,0.0,0.0,1.0,-2.2,1012.6,1638457200.0
2021-12-03 00:00:00,3,0.0,0.0,0.0,1.0,-2.2,1012.6,1638457200.0
2021-12-03 01:00:00,1,0.0,0.0,0.0,0.5,-1.8,1012.6,1638460800.0
2021-12-03 01:00:00,4,0.0,0.0,0.0,0.5,-1.8,1012.6,1638460800.0
2021-12-03 01:00:00,5,0.0,0.0,0.0,0.5,-1.8,1012.6,1638460800.0
2021-12-03 01:00:00,2,0.0,0.0,0.0,0.5,-1.8,1012.6,1638460800.0
2021-12-03 01:00:00,3,0.0,0.0,0.0,0.5,-1.8,1012.6,1638460800.0
2021-12-03 02:00:00,1,0.0,0.0,0.0,0.5,-1.0,1012.6,1638464400.0
2021-12-03 02:00:00,4,0.0,0.0,0.0,0.5,-1.0,1012.6,1638464400.0
2021-12-03 02:00:00,5,0.0,0.0,0.0,0.5,-1.0,1012.6,1638464400.0
2021-12-03 02:00:00,2,0.0,0.0,0.0,0.5,-1.0,1012.6,1638464400.0
2021-12-03 02:00:00,3,0.0,0.0,0.0,0.5,-1.0,1012.6,1638464400.0
2021-12-03 03:00:00,1,0.0,0.0,0.0,0.5,-1.2,1011.6,1638468000.0
2021-12-03 03:00:00,4,0.0,0.0,0.0,0.5,-1.2,1011.6,1638468000.0
2021-12-03 03:00:00,5,0.0,0.0,0.0,0.5,-1.2,1011.6,1638468000.0
2021-12-03 03:00:00,2,0.0,0.0,0.0,0.5,-1.2,1011.6,1638468000.0
2021-12-03 03:00:00,3,0.0,0.0,0.0,0.5,-1.2,1011.6,1638468000.0
2021-12-03 04:00:00,1,0.0,0.0,0.0,1.0,-0.8,1011.6,1638471600.0
2021-12-03 04:00:00,4,0.0,0.0,0.0,1.0,-0.8,1011.6,1638471600.0
2021-12-03 04:00:00,5,0.0,0.0,0.0,1.0,-0.8,1011.6,1638471600.0
2021-12-03 04:00:00,2,0.0,0.0,0.0,1.0,-0.8,1011.6,1638471600.0
2021-12-03 04:00:00,3,0.0,0.0,0.0,1.0,-0.8,1011.6,1638471600.0
2021-12-03 05:00:00,1,0.0,0.0,0.0,0.5,-0.7,1010.6,1638475200.0
2021-12-03 05:00:00,4,0.0,0.0,0.0,0.5,-0.7,1010.6,1638475200.0
2021-12-03 05:00:00,5,0.0,0.0,0.0,0.5,-0.7,1010.6,1638475200.0
2021-12-03 05:00:00,2,0.0,0.0,0.0,0.5,-0.7,1010.6,1638475200.0
2021-12-03 05:00:00,3,0.0,0.0,0.0,0.5,-0.7,1010.6,1638475200.0
2021-12-03 06:00:00,1,0.0,0.0,0.0,0.5,0.6,1010.6,1638478800.0
2021-12-03 06:00:00,4,0.0,0.0,0.0,0.5,0.6,1010.6,1638478800.0
2021-12-03 06:00:00,5,0.0,0.0,0.0,0.5,0.6,1010.6,1638478800.0
2021-12-03 06:00:00,2,0.0,0.0,0.0,0.5,0.6,1010.6,1638478800.0
2021-12-03 06:00:00,3,0.0,0.0,0.0,0.5,0.6,1010.6,1638478800.0
2021-12-03 07:00:00,1,0.0,0.0,0.0,0.5,1.3,1010.6,1638482400.0
2021-12-03 07:00:00,4,0.0,0.0,0.0,0.5,1.3,1010.6,1638482400.0
2021-12-03 07:00:00,5,0.0,0.0,0.0,0.5,1.3,1010.6,1638482400.0
2021-12-03 07:00:00,2,0.0,0.0,0.0,0.5,1.3,1010.6,1638482400.0
2021-12-03 07:00:00,3,0.0,0.0,0.0,0.5,1.3,1010.6,1638482400.0
2021-12-03 08:00:00,1,0.0010038645267486572,0.0,0.0,0.5,1.5,1010.6,1638486000.0
2021-12-03 08:00:00,2,1.8742329741857213e-39,0.0,0.0,0.5,1.5,1010.6,1638486000.0
2021-12-03 08:00:00,3,1.877967916639819e-39,0.0,0.0,0.5,1.5,1010.6,1638486000.0
2021-12-03 08:00:00,4,0.007094501972198486,0.0,0.0,0.5,1.5,1010.6,1638486000.0
2021-12-03 08:00:00,5,0.015087871551513672,0.0,0.0,0.5,1.5,1010.6,1638486000.0
2021-12-03 09:00:00,1,1.0773646240234376,1.083,0.30000000000000004,1.5,0.9,1009.5,1638489600.0
2021-12-03 09:00:00,2,1.0766005859375,1.077,0.30000000000000004,1.5,0.9,1009.5,1638489600.0
2021-12-03 09:00:00,3,1.0304686279296875,1.083,0.30000000000000004,1.5,0.9,1009.5,1638489600.0
2021-12-03 09:00:00,4,1.1036558837890624,1.085,0.30000000000000004,1.5,0.9,1009.5,1638489600.0
2021-12-03 09:00:00,5,1.1204876708984377,1.081,0.30000000000000004,1.5,0.9,1009.5,1638489600.0
2021-12-03 10:00:00,1,11.312326171875,11.190999999999999,5.0,1.0,1.2,1012.6,1638493200.0
2021-12-03 10:00:00,2,11.2408896484375,11.078,5.0,1.0,1.2,1012.6,1638493200.0
2021-12-03 10:00:00,3,11.3636552734375,11.237,5.0,1.0,1.2,1012.6,1638493200.0
2021-12-03 10:00:00,4,11.45266015625,11.312999999999999,5.0,1.0,1.2,1012.6,1638493200.0
2021-12-03 10:00:00,5,11.513080078125,11.352,5.1000000000000005,1.0,1.2,1012.6,1638493200.0
2021-12-03 11:00:00,1,14.135716796875,14.026,16.7,2.1,2.8,1013.7,1638496800.0
2021-12-03 11:00:00,2,14.084267578125,13.865,16.6,2.1,2.8,1013.7,1638496800.0
2021-12-03 11:00:00,3,14.197400390625,14.015,16.7,2.1,2.8,1013.7,1638496800.0
2021-12-03 11:00:00,4,14.2090673828125,14.054,16.8,2.1,2.8,1013.7,1638496800.0
2021-12-03 11:00:00,5,14.315259765625,14.174000000000001,16.900000000000002,2.1,2.8,1013.7,1638496800.0
2021-12-03 12:00:00,1,14.967736328125,14.888,29.700000000000006,3.6,3.1,1013.7,1638500400.0
2021-12-03 12:00:00,2,14.9165595703125,14.725,29.4,3.6,3.1,1013.7,1638500400.0
2021-12-03 12:00:00,3,15.0004541015625,14.798,29.700000000000006,3.6,3.1,1013.7,1638500400.0
2021-12-03 12:00:00,4,14.9823486328125,14.802,29.8,3.6,3.1,1013.7,1638500400.0
2021-12-03 12:00:00,5,15.042556640625,14.867,30.0,3.6,3.1,1013.7,1638500400.0
2021-12-03 13:00:00,1,14.5396533203125,14.435,43.7,2.6,3.2,1011.7,1638504000.0
2021-12-03 13:00:00,2,14.46134375,14.270999999999999,43.2,2.6,3.2,1011.7,1638504000.0
2021-12-03 13:00:00,3,14.5529111328125,14.39,43.5,2.6,3.2,1011.7,1638504000.0
2021-12-03 13:00:00,4,14.5171611328125,14.386,43.7,2.6,3.2,1011.7,1638504000.0
2021-12-03 13:00:00,5,14.6185986328125,14.485,43.90000000000001,2.6,3.2,1011.7,1638504000.0
2021-12-03 14:00:00,1,11.9167880859375,11.882,57.0,9.8,3.1,1011.7,1638507600.0
2021-12-03 14:00:00,2,11.8922900390625,11.752,56.3,9.8,3.1,1011.7,1638507600.0
2021-12-03 14:00:00,3,11.932853515625,11.832,56.7,9.8,3.1,1011.7,1638507600.0
2021-12-03 14:00:00,4,11.9459169921875,11.815,56.90000000000001,9.8,3.1,1011.7,1638507600.0
2021-12-03 14:00:00,5,11.9956953125,11.911,57.1,9.8,3.1,1011.7,1638507600.0
2021-12-03 15:00:00,1,8.475509765625,8.416,67.2,6.7,2.2,1010.7,1638511200.0
2021-12-03 15:00:00,2,8.4926904296875,8.373,66.5,6.7,2.2,1010.7,1638511200.0
2021-12-03 15:00:00,3,8.5381845703125,8.443,67.0,6.7,2.2,1010.7,1638511200.0
2021-12-03 15:00:00,4,8.55379296875,8.455,67.10000000000001,6.7,2.2,1010.7,1638511200.0
2021-12-03 15:00:00,5,8.6034892578125,8.533,67.4,6.7,2.2,1010.7,1638511200.0
2021-12-03 16:00:00,1,4.122291015625,4.095,73.60000000000002,1.0,1.5,1009.5,1638514800.0
2021-12-03 16:00:00,2,3.5569753417968752,3.5180000000000002,72.7,1.0,1.5,1009.5,1638514800.0
2021-12-03 16:00:00,3,4.13307421875,4.13,73.4,1.0,1.5,1009.5,1638514800.0
2021-12-03 16:00:00,4,4.1677763671875,4.12,73.5,1.0,1.5,1009.5,1638514800.0
2021-12-03 16:00:00,5,4.2243232421875,4.168,73.9,1.0,1.5,1009.5,1638514800.0
2021-12-03 17:00:00,1,0.10385752105712892,0.145,75.10000000000002,5.7,-0.5,1011.7,1638518400.0
2021-12-03 17:00:00,2,0.11944727325439455,0.135,74.0,5.7,-0.5,1011.7,1638518400.0
2021-12-03 17:00:00,3,0.08619370269775391,0.142,74.9,5.7,-0.5,1011.7,1638518400.0
2021-12-03 17:00:00,4,0.1427117919921875,0.14,75.10000000000002,5.7,-0.5,1011.7,1638518400.0
2021-12-03 17:00:00,5,0.14628648376464845,0.14400000000000002,75.5,5.7,-0.5,1011.7,1638518400.0
2021-12-03 18:00:00,1,1.8745920653249957e-39,0.0,75.2,5.1,-1.6,1011.7,1638522000.0
2021-12-03 18:00:00,4,5.488069976654025e-26,0.0,75.10000000000002,5.1,-1.6,1011.7,1638522000.0
2021-12-03 18:00:00,5,6.253267059719292e-11,0.0,75.5,5.1,-1.6,1011.7,1638522000.0
2021-12-03 18:00:00,2,1.87517267372551e-39,0.0,74.0,5.1,-1.6,1011.7,1638522000.0
2021-12-03 18:00:00,3,1.876652444903837e-39,0.0,75.0,5.1,-1.6,1011.7,1638522000.0
2021-12-03 19:00:00,1,1.8745920653249957e-39,0.0,75.2,1.0,-2.3,1012.6,1638525600.0
2021-12-03 19:00:00,4,5.488069976654025e-26,0.0,75.10000000000002,1.0,-2.3,1012.6,1638525600.0
2021-12-03 19:00:00,5,6.253267059719292e-11,0.0,75.5,1.0,-2.3,1012.6,1638525600.0
2021-12-03 19:00:00,2,1.87517267372551e-39,0.0,74.0,1.0,-2.3,1012.6,1638525600.0
2021-12-03 19:00:00,3,1.876652444903837e-39,0.0,75.0,1.0,-2.3,1012.6,1638525600.0
2021-12-03 20:00:00,1,1.8745920653249957e-39,0.0,75.2,4.6,-2.7,1014.6,1638529200.0
2021-12-03 20:00:00,4,5.488069976654025e-26,0.0,75.10000000000002,4.6,-2.7,1014.6,1638529200.0
2021-12-03 20:00:00,5,6.253267059719292e-11,0.0,75.5,4.6,-2.7,1014.6,1638529200.0
2021-12-03 20:00:00,2,1.87517267372551e-39,0.0,74.0,4.6,-2.7,1014.6,1638529200.0
2021-12-03 20:00:00,3,1.876652444903837e-39,0.0,75.0,4.6,-2.7,1014.6,1638529200.0
2021-12-03 21:00:00,1,1.8745920653249957e-39,0.0,75.2,4.1,-2.8,1015.6,1638532800.0
2021-12-03 21:00:00,4,5.488069976654025e-26,0.0,75.10000000000002,4.1,-2.8,1015.6,1638532800.0
2021-12-03 21:00:00,5,6.253267059719292e-11,0.0,75.5,4.1,-2.8,1015.6,1638532800.0
2021-12-03 21:00:00,2,1.87517267372551e-39,0.0,74.0,4.1,-2.8,1015.6,1638532800.0
2021-12-03 21:00:00,3,1.876652444903837e-39,0.0,75.0,4.1,-2.8,1015.6,1638532800.0
2021-12-03 22:00:00,1,1.8745920653249957e-39,0.0,75.2,5.7,-3.1,1016.6,1638536400.0
2021-12-03 22:00:00,4,5.488069976654025e-26,0.0,75.10000000000002,5.7,-3.1,1016.6,1638536400.0
2021-12-03 22:00:00,5,6.253267059719292e-11,0.0,75.5,5.7,-3.1,1016.6,1638536400.0
2021-12-03 22:00:00,2,1.87517267372551e-39,0.0,74.0,5.7,-3.1,1016.6,1638536400.0
2021-12-03 22:00:00,3,1.876652444903837e-39,0.0,75.0,5.7,-3.1,1016.6,1638536400.0
2021-12-03 23:00:00,1,1.8745920653249957e-39,0.0,75.2,6.2,-3.5,1017.6,1638540000.0
2021-12-03 23:00:00,4,5.488069976654025e-26,0.0,75.10000000000002,6.2,-3.5,1017.6,1638540000.0
2021-12-03 23:00:00,5,6.253267059719292e-11,0.0,75.5,6.2,-3.5,1017.6,1638540000.0
2021-12-03 23:00:00,2,1.87517267372551e-39,0.0,74.0,6.2,-3.5,1017.6,1638540000.0
2021-12-03 23:00:00,3,1.876652444903837e-39,0.0,75.0,6.2,-3.5,1017.6,1638540000.0
2021-12-04 00:00:00,1,0.0,0.0,0.0,4.6,-3.8,1017.6,1638543600.0
2021-12-04 00:00:00,4,0.0,0.0,0.0,4.6,-3.8,1017.6,1638543600.0
2021-12-04 00:00:00,5,0.0,0.0,0.0,4.6,-3.8,1017.6,1638543600.0
2021-12-04 00:00:00,2,0.0,0.0,0.0,4.6,-3.8,1017.6,1638543600.0
2021-12-04 00:00:00,3,0.0,0.0,0.0,4.6,-3.8,1017.6,1638543600.0
2021-12-04 01:00:00,1,0.0,0.0,0.0,4.1,-4.0,1018.6,1638547200.0
2021-12-04 01:00:00,4,0.0,0.0,0.0,4.1,-4.0,1018.6,1638547200.0
2021-12-04 01:00:00,5,0.0,0.0,0.0,4.1,-4.0,1018.6,1638547200.0
2021-12-04 01:00:00,2,0.0,0.0,0.0,4.1,-4.0,1018.6,1638547200.0
2021-12-04 01:00:00,3,0.0,0.0,0.0,4.1,-4.0,1018.6,1638547200.0
2021-12-04 02:00:00,1,0.0,0.0,0.0,5.7,-3.9,1018.6,1638550800.0
2021-12-04 02:00:00,4,0.0,0.0,0.0,5.7,-3.9,1018.6,1638550800.0
2021-12-04 02:00:00,5,0.0,0.0,0.0,5.7,-3.9,1018.6,1638550800.0
2021-12-04 02:00:00,2,0.0,0.0,0.0,5.7,-3.9,1018.6,1638550800.0
2021-12-04 02:00:00,3,0.0,0.0,0.0,5.7,-3.9,1018.6,1638550800.0
2021-12-04 03:00:00,1,0.0,0.0,0.0,4.1,-3.7,1018.6,1638554400.0
2021-12-04 03:00:00,4,0.0,0.0,0.0,4.1,-3.7,1018.6,1638554400.0
2021-12-04 03:00:00,5,0.0,0.0,0.0,4.1,-3.7,1018.6,1638554400.0
2021-12-04 03:00:00,2,0.0,0.0,0.0,4.1,-3.7,1018.6,1638554400.0
2021-12-04 03:00:00,3,0.0,0.0,0.0,4.1,-3.7,1018.6,1638554400.0
2021-12-04 04:00:00,1,0.0,0.0,0.0,4.6,-3.9,1018.6,1638558000.0
2021-12-04 04:00:00,4,0.0,0.0,0.0,4.6,-3.9,1018.6,1638558000.0
2021-12-04 04:00:00,5,0.0,0.0,0.0,4.6,-3.9,1018.6,1638558000.0
2021-12-04 04:00:00,2,0.0,0.0,0.0,4.6,-3.9,1018.6,1638558000.0
2021-12-04 04:00:00,3,0.0,0.0,0.0,4.6,-3.9,1018.6,1638558000.0
2021-12-04 05:00:00,1,0.0,0.0,0.0,5.7,-3.7,1018.6,1638561600.0
2021-12-04 05:00:00,4,0.0,0.0,0.0,5.7,-3.7,1018.6,1638561600.0
2021-12-04 05:00:00,5,0.0,0.0,0.0,5.7,-3.7,1018.6,1638561600.0
2021-12-04 05:00:00,2,0.0,0.0,0.0,5.7,-3.7,1018.6,1638561600.0
2021-12-04 05:00:00,3,0.0,0.0,0.0,5.7,-3.7,1018.6,1638561600.0
2021-12-04 06:00:00,1,0.0,0.0,0.0,4.6,-3.6,1018.6,1638565200.0
2021-12-04 06:00:00,4,0.0,0.0,0.0,4.6,-3.6,1018.6,1638565200.0
2021-12-04 06:00:00,5,0.0,0.0,0.0,4.6,-3.6,1018.6,1638565200.0
2021-12-04 06:00:00,2,0.0,0.0,0.0,4.6,-3.6,1018.6,1638565200.0
2021-12-04 06:00:00,3,0.0,0.0,0.0,4.6,-3.6,1018.6,1638565200.0
2021-12-04 07:00:00,1,0.0,0.0,0.0,4.6,-3.6,1018.6,1638568800.0
2021-12-04 07:00:00,4,0.0,0.0,0.0,4.6,-3.6,1018.6,1638568800.0
2021-12-04 07:00:00,5,0.0,0.0,0.0,4.6,-3.6,1018.6,1638568800.0
2021-12-04 07:00:00,2,0.0,0.0,0.0,4.6,-3.6,1018.6,1638568800.0
2021-12-04 07:00:00,3,0.0,0.0,0.0,4.6,-3.6,1018.6,1638568800.0
2021-12-04 08:00:00,1,0.5974912109375,0.615,0.2,3.1,-3.0,1019.5,1638572400.0
2021-12-04 08:00:00,2,0.8613799438476563,0.888,0.2,3.1,-3.0,1019.5,1638572400.0
2021-12-04 08:00:00,3,0.520541748046875,0.603,0.2,3.1,-3.0,1019.5,1638572400.0
2021-12-04 08:00:00,4,2.1007875976562502,2.0340000000000003,0.5,3.1,-3.0,1019.5,1638572400.0
2021-12-04 08:00:00,5,2.390810791015625,2.405,0.5,3.1,-3.0,1019.5,1638572400.0
2021-12-04 09:00:00,1,7.15986962890625,7.127000000000001,1.5,2.6,-1.0,1020.5,1638576000.0
2021-12-04 09:00:00,2,7.2213759765625,7.121,2.3000000000000003,2.6,-1.0,1020.5,1638576000.0
2021-12-04 09:00:00,3,6.4795336914062505,6.412000000000001,1.4,2.6,-1.0,1020.5,1638576000.0
2021-12-04 09:00:00,4,7.804125,7.648,3.9,2.6,-1.0,1020.5,1638576000.0
2021-12-04 09:00:00,5,7.1145537109375,7.03,4.0,2.6,-1.0,1020.5,1638576000.0
2021-12-04 10:00:00,1,11.851193359375,11.775,11.6,1.0,0.6,1021.6,1638579600.0
2021-12-04 10:00:00,2,11.8188486328125,11.671,12.4,1.0,0.6,1021.6,1638579600.0
2021-12-04 10:00:00,3,11.921865234375,11.789000000000001,11.6,1.0,0.6,1021.6,1638579600.0
2021-12-04 10:00:00,4,11.980998046875,11.808,14.2,1.0,0.6,1021.6,1638579600.0
2021-12-04 10:00:00,5,12.0685908203125,11.905999999999999,14.3,1.0,0.6,1021.6,1638579600.0
2021-12-04 11:00:00,1,13.9913330078125,13.91,24.6,4.1,1.7,1021.6,1638583200.0
2021-12-04 11:00:00,2,13.9673681640625,13.770999999999999,25.200000000000006,4.1,1.7,1021.6,1638583200.0
2021-12-04 11:00:00,3,14.0426884765625,13.897,24.5,4.1,1.7,1021.6,1638583200.0
2021-12-04 11:00:00,4,14.0378017578125,13.894,27.200000000000006,4.1,1.7,1021.6,1638583200.0
2021-12-04 11:00:00,5,14.099482421875,13.955,27.4,4.1,1.7,1021.6,1638583200.0
2021-12-04 12:00:00,1,15.2612880859375,15.158,39.2,4.6,2.4,1021.6,1638586800.0
2021-12-04 12:00:00,2,15.178583984375,14.995,39.6,4.6,2.4,1021.6,1638586800.0
2021-12-04 12:00:00,3,15.2927177734375,15.137,39.1,4.6,2.4,1021.6,1638586800.0
2021-12-04 12:00:00,4,15.32737109375,15.148,41.7,4.6,2.4,1021.6,1638586800.0
2021-12-04 12:00:00,5,15.3810283203125,15.206,42.1,4.6,2.4,1021.6,1638586800.0
2021-12-04 13:00:00,1,14.472189453125,14.385,53.8,4.1,3.0,1021.6,1638590400.0
2021-12-04 13:00:00,2,14.4106162109375,14.245,54.1,4.1,3.0,1021.6,1638590400.0
2021-12-04 13:00:00,3,14.4886650390625,14.331,53.6,4.1,3.0,1021.6,1638590400.0
2021-12-04 13:00:00,4,14.5076142578125,14.353,56.2,4.1,3.0,1021.6,1638590400.0
2021-12-04 13:00:00,5,14.5576953125,14.412,56.6,4.1,3.0,1021.6,1638590400.0
2021-12-04 14:00:00,1,12.3117490234375,12.217,67.0,4.1,3.3,1020.7,1638594000.0
2021-12-04 14:00:00,2,12.2416611328125,12.091,67.2,4.1,3.3,1020.7,1638594000.0
2021-12-04 14:00:00,3,12.2917783203125,12.175,66.8,4.1,3.3,1020.7,1638594000.0
2021-12-04 14:00:00,4,12.3098701171875,12.179,69.5,4.1,3.3,1020.7,1638594000.0
2021-12-04 14:00:00,5,12.37613671875,12.274000000000001,69.9,4.1,3.3,1020.7,1638594000.0
2021-12-04 15:00:00,1,2.5794287109375,2.614,74.4,4.1,3.8,1020.7,1638597600.0
2021-12-04 15:00:00,2,2.585038818359375,2.571,74.5,4.1,3.8,1020.7,1638597600.0
2021-12-04 15:00:00,3,2.5873884277343757,2.5980000000000003,74.2,4.1,3.8,1020.7,1638597600.0
2021-12-04 15:00:00,4,2.626639892578125,2.6010000000000004,76.9,4.1,3.8,1020.7,1638597600.0
2021-12-04 15:00:00,5,2.6637084960937503,2.616,77.4,4.1,3.8,1020.7,1638597600.0
2021-12-04 16:00:00,1,0.7301094360351562,0.7659999999999999,76.3,1.0,3.2,1020.7,1638601200.0
2021-12-04 16:00:00,2,0.7438226318359376,0.752,76.4,1.0,3.2,1020.7,1638601200.0
2021-12-04 16:00:00,3,0.7099929809570312,0.754,76.10000000000002,1.0,3.2,1020.7,1638601200.0
2021-12-04 16:00:00,4,0.7728324584960937,0.764,78.80000000000003,1.0,3.2,1020.7,1638601200.0
2021-12-04 16:00:00,5,0.7840593872070313,0.772,79.30000000000003,1.0,3.2,1020.7,1638601200.0
2021-12-04 17:00:00,1,0.10135596466064453,0.141,77.10000000000002,3.18,1.5,1020.7,1638604800.0
2021-12-04 17:00:00,2,0.11747220611572265,0.139,77.10000000000002,3.18,1.5,1020.7,1638604800.0
2021-12-04 17:00:00,3,0.08237565612792969,0.14,76.80000000000003,3.18,1.5,1020.7,1638604800.0
2021-12-04 17:00:00,4,0.13956088256835938,0.14300000000000002,79.5,3.18,1.5,1020.7,1638604800.0
2021-12-04 17:00:00,5,0.14344891357421874,0.142,80.10000000000002,3.18,1.5,1020.7,1638604800.0
2021-12-04 18:00:00,1,1.884988668574616e-39,0.0,77.10000000000002,4.6,0.4,1020.6,1638608400.0
2021-12-04 18:00:00,4,7.637358988847698e-38,0.0,79.5,4.6,0.4,1020.6,1638608400.0
2021-12-04 18:00:00,5,1.6005416555908302e-23,0.0,80.10000000000002,4.6,0.4,1020.6,1638608400.0
2021-12-04 18:00:00,2,1.8808888952627345e-39,0.0,77.10000000000002,4.6,0.4,1020.6,1638608400.0
2021-12-04 18:00:00,3,1.875493201131046e-39,0.0,76.80000000000003,4.6,0.4,1020.6,1638608400.0
2021-12-04 19:00:00,1,1.884988668574616e-39,0.0,77.10000000000002,3.1,-0.7,1021.6,1638612000.0
2021-12-04 19:00:00,4,7.637358988847698e-38,0.0,79.5,3.1,-0.7,1021.6,1638612000.0
